action_id,action_name,sr15_option,dimension,indicator,sr15_code,cell_score_01,city_indicator,sign,city_quintile_category,city_capacity,indicator_contribution
c40_0015,Retrofit residential buildings for energy efficiency,Efficient appliances,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
c40_0015,Retrofit residential buildings for energy efficiency,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,socio_cultural,public_acceptance,C,0.562,home_ownership,1,very low,0.0,-1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,socio_cultural,public_acceptance,C,0.562,renter_share,-1,high,0.75,-0.5
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,technological,maturity,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,technological,simplicity,C,1.0,(no bridge),0,,,
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Efficient appliances,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0025,Promote energy-efficient and climate-resilient housing for l,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,socio_cultural,public_acceptance,C,0.562,home_ownership,1,very low,0.0,-1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,socio_cultural,public_acceptance,C,0.562,renter_share,-1,high,0.75,-0.5
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,technological,maturity,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,technological,simplicity,C,1.0,(no bridge),0,,,
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Efficient appliances,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0028,Promote passive cooling through natural shading and ventilat,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,socio_cultural,public_acceptance,C,0.562,home_ownership,1,very low,0.0,-1.0
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,socio_cultural,public_acceptance,C,0.562,renter_share,-1,high,0.75,-0.5
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,technological,maturity,C,1.0,(no bridge),0,,,
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,technological,simplicity,C,1.0,(no bridge),0,,,
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
icare_0016,Promote solar thermal and heat pump systems for water heatin,Efficient appliances,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,socio_cultural,public_acceptance,C,0.562,home_ownership,1,very low,0.0,-1.0
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,socio_cultural,public_acceptance,C,0.562,renter_share,-1,high,0.75,-0.5
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,technological,maturity,C,1.0,(no bridge),0,,,
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,technological,simplicity,C,1.0,(no bridge),0,,,
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
icare_0040,Deploy energy-efficient and solar-powered street lighting ac,Efficient appliances,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,environmental,toxic_waste,C,1.0,(no bridge),0,,,
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,socio_cultural,public_acceptance,C,0.562,home_ownership,1,very low,0.0,-1.0
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,socio_cultural,public_acceptance,C,0.562,renter_share,-1,high,0.75,-0.5
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,technological,maturity,C,1.0,(no bridge),0,,,
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,technological,simplicity,C,1.0,(no bridge),0,,,
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
icare_0137,Replace Inefficient Lighting with LED Technology in Public S,Efficient appliances,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,environmental,biodiversity,C,1.0,(no bridge),0,,,
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,geophysical,global_spread,C,1.0,(no bridge),0,,,
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,geophysical,limited_land_use,C,1.0,(no bridge),0,,,
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,institutional,transparency_accountability,C,1.0,(no bridge),0,,,
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,technological,simplicity,A,0.0,(no bridge),0,,,
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,technological,technical_scalability,C,1.0,(no bridge),0,,,
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,environmental,air_pollution,C,1.0,(no bridge),0,,,
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,environmental,biodiversity,C,1.0,(no bridge),0,,,
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,environmental,water_use,C,1.0,(no bridge),0,,,
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,geophysical,global_spread,C,1.0,(no bridge),0,,,
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,geophysical,limited_land_use,C,1.0,(no bridge),0,,,
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,institutional,transparency_accountability,C,1.0,(no bridge),0,,,
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,technological,simplicity,A,0.0,(no bridge),0,,,
icare_0139,Implement congestion pricing and restrictions on high-pollut,Land-use & urban planning,technological,technical_scalability,C,1.0,(no bridge),0,,,
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,environmental,air_pollution,C,1.0,(no bridge),0,,,
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,environmental,biodiversity,C,1.0,(no bridge),0,,,
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,environmental,water_use,C,1.0,(no bridge),0,,,
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,geophysical,global_spread,C,1.0,(no bridge),0,,,
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,geophysical,limited_land_use,C,1.0,(no bridge),0,,,
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,institutional,transparency_accountability,C,1.0,(no bridge),0,,,
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,technological,simplicity,A,0.0,(no bridge),0,,,
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,technological,technical_scalability,C,1.0,(no bridge),0,,,
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,environmental,air_pollution,C,1.0,(no bridge),0,,,
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,environmental,biodiversity,C,1.0,(no bridge),0,,,
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,environmental,water_use,C,1.0,(no bridge),0,,,
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,geophysical,global_spread,C,1.0,(no bridge),0,,,
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,geophysical,limited_land_use,C,1.0,(no bridge),0,,,
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,institutional,transparency_accountability,C,1.0,(no bridge),0,,,
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,technological,simplicity,A,0.0,(no bridge),0,,,
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,technological,technical_scalability,C,1.0,(no bridge),0,,,
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
c40_0010,Introduce energy-efficiency standards for new residential bu,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
c40_0012,Introduce energy-efficiency standards for new institutional ,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
c40_0013,Support Implementation of Industrial Building Efficiency Sta,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,poverty_rate,-1,very high,1.0,-1.0
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,economic,distributional_effects,C,0.542,renter_share,-1,high,0.75,-0.5
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,economic,employment_productivity,C,0.812,industry_construction_employment,1,low,0.25,-0.5
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,economic,employment_productivity,C,0.812,unemployment_rate,1,very high,1.0,1.0
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,environmental,toxic_waste,C,1.0,(no bridge),0,,,
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,environmental,water_use,C,1.0,(no bridge),0,,,
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,geophysical,physical_feasibility,C,1.0,(no bridge),0,,,
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,institutional,political_acceptability,C,1.0,(no bridge),0,,,
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
c40_0016,Retrofit commercial and institutional other non-residential ,Low/zero-energy buildings,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,median_household_income,1,very low,0.0,-1.0
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,economic,cost-effectiveness,C,0.5,poverty_rate,-1,very high,1.0,-1.0
c40_0017,Retrofit municipal buildings for energy efficiency,Low/zero-energy buildings,economic,distributional_effects,C,0.542,home_ownership,1,very low,0.0,-1.0
