award_id,numero_ingreso,ano,concurso_id,concurso,fecha_presentacion,tipo_concurso,objetivo_manejo,literal,region_num,region,puntaje,superficie_ha,presenter_type,monto_total_utm,monto_actividades_utm,monto_ordenacion_utm,aporte_propietario_utm,monto_asesoria_utm,monto_asistencia_tecnica_utm,monto_elaboracion_plan_utm,monto_informe_ejecucion_utm,tiene_plan_saff,tiene_bonificacion_saff,numero_bonos
1294303,1090/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-06-18,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,29.9,32.19,Consultor,97.86,97.86,0.0,0.0,,,,,1,,1.0
1412100,286/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-05-03,Pequeños Propietarios,BOSQUE PRESERVACION Y FORMACIONES XEROFITICAS DE ALTO VALOR ECOLOGICO,A,8,Biobío,57.95,0.5,Propietario que postula su propio predio,3.62,2.88,0.0,16.14,0.74,0.39,0.21,0.15,,,
1262320,787/2018,2018,1248949,Primer Concurso 2018,2018-05-25,Otros Interesados,PRODUCCION MADERERA,C,16,Ñuble,59.01,7.0,Otros,53.06,53.06,0.0,0.0,,,,,,,
1415936,466/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-06,Pequeños Propietarios,BOSQUE PRESERVACION Y FORMACIONES XEROFITICAS DE ALTO VALOR ECOLOGICO,A,8,Biobío,50.25,3.0,Propietario que postula su propio predio,22.65,17.25,0.0,98.13,5.4,2.85,1.5,1.05,,,
1189603,419/2016,2016,1183138,Primer Concurso 2016,2016-04-29,Otros Interesados,PRODUCCION MADERERA,C,16,Ñuble,60.7,8.0,Otros,47.44,47.44,0.0,0.0,,,,,No,No,0.0
1414177,378/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-05-30,Otros Interesados,PRODUCCION NO MADERERA,B,7,Maule,46.17,20.79,Extensionista,103.95,103.95,0.0,0.16,0.0,0.0,0.0,0.0,,,
1418165,581/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-22,Otros Interesados,PRODUCCION MADERERA,C,5,Valparaíso,33.03,398.0,Consultor,2970.84,2970.84,0.0,0.0,0.0,0.0,0.0,0.0,,,
1417843,567/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-21,Pequeños Propietarios,PRODUCCION NO MADERERA,B,10,Los Lagos,38.45,2.75,Extensionista,15.66,15.66,0.0,0.01,0.0,0.0,0.0,0.0,,,
1421141,822/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-29,Pequeños Propietarios,PRODUCCION NO MADERERA,B,10,Los Lagos,44.8,7.64,Extensionista,43.93,43.93,0.0,12.99,0.0,0.0,0.0,0.0,,,
1191244,946/2016,2016,1183138,Primer Concurso 2016,2016-05-12,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,54.2,11.0,Otros,110.0,110.0,0.0,43.09,,,,,No,No,0.0
1262554,816/2018,2018,1248949,Primer Concurso 2018,2018-05-26,Otros Interesados,PRODUCCION NO MADERERA,B,9,La Araucanía,76.51,27.0,Extensionista,135.0,135.0,0.0,0.0,,,,,,,
1415316,418/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-05-31,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,29.45,2.66,Extensionista,19.13,19.13,0.0,0.0,0.0,0.0,0.0,0.0,,,
1196580,941/2016,2016,1183138,Primer Concurso 2016,2016-05-12,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,49.8,8.5,Extensionista,66.05,66.05,0.0,0.0,,,,,No,No,0.0
1418128,579/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-22,Pequeños Propietarios,PRODUCCION NO MADERERA,B,11,Aysén,44.1,11.23,Extensionista,64.57,64.57,0.0,9.33,0.0,0.0,0.0,0.0,,,
1197626,1050/2016,2016,1183138,Primer Concurso 2016,2016-05-13,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,60.65,42.7,Consultor,427.0,427.0,0.0,179.77,,,,,No,No,0.0
1414542,423/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-05-31,Pequeños Propietarios,PRODUCCION NO MADERERA,B,7,Maule,45.05,9.11,Extensionista,52.38,52.38,0.0,2.55,0.0,0.0,0.0,0.0,,,
1415774,448/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-03,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,26.15,2.6,Extensionista,14.87,14.87,0.0,0.0,0.0,0.0,0.0,0.0,,,
1417719,594/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-22,Pequeños Propietarios,PRODUCCION NO MADERERA,B,12,Magallanes,48.95,3.0,Extensionista,15.0,15.0,0.0,29.79,0.0,0.0,0.0,0.0,,,
1291026,725/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-06-14,Pequeños Propietarios,PRODUCCION NO MADERERA,B,10,Los Lagos,44.17,15.73,Personal Fomento Conaf,90.44,90.44,0.0,0.0,,,,,,,
1440363,140/2023,2023,1437526,Primer Concurso 2023 para Pequeños Propietarios Forestales y Otros Interesados.,2023-06-06,Otros Interesados,PRODUCCION MADERERA,C,16,Ñuble,49.98,32.96,Extensionista,207.32,207.32,0.0,0.0,0.0,0.0,0.0,0.0,,,
1256843,412/2018,2018,1248949,Primer Concurso 2018,2018-05-07,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,59.01,3.02,Extensionista,23.0,23.0,0.0,0.77,,,,,,,
1199179,1113/2016,2016,1183138,Primer Concurso 2016,2016-05-13,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,36.05,15.0,Otros,105.3,105.3,0.0,0.0,,,,,No,No,0.0
1414657,357/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-05-29,Otros Interesados,PRODUCCION MADERERA,C,8,Biobío,42.42,8.5,Extensionista,79.9,79.9,0.0,0.0,0.0,0.0,0.0,0.0,,,
1420099,742/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-28,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,33.75,4.75,Extensionista,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1257603,723/2018,2018,1248949,Primer Concurso 2018,2018-05-24,Otros Interesados,PRODUCCION MADERERA,C,7,Maule,55.26,1.0,Extensionista,8.12,8.12,0.0,0.0,,,,,,,
1294743,1160/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-06-18,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,52.71,5.0,Consultor,49.0,49.0,0.0,0.0,,,,,1,,1.0
1419886,716/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-28,Otros Interesados,BOSQUE PRESERVACION Y FORMACIONES XEROFITICAS DE ALTO VALOR ECOLOGICO,A,15,Arica y Parinacota,51.17,3.0,Personal Fomento Conaf,13.26,13.26,0.0,0.0,0.0,0.0,0.0,0.0,,,
1250961,094/2018,2018,1248949,Primer Concurso 2018,2018-03-14,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,56.86,2.8,Extensionista,32.2,32.2,0.0,0.0,,,,,,,
1419036,648/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-26,Pequeños Propietarios,PRODUCCION NO MADERERA,B,10,Los Lagos,38.35,36.4,Extensionista,208.89,208.89,0.0,0.0,0.0,0.0,0.0,0.0,,,
1416070,463/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-06,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,27.35,3.0,Extensionista,10.02,10.02,0.0,0.0,0.0,0.0,0.0,0.0,,,
1415644,524/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-16,Pequeños Propietarios,BOSQUE PRESERVACION Y FORMACIONES XEROFITICAS DE ALTO VALOR ECOLOGICO,A,14,Los Ríos,34.35,90.0,Propietario que postula su propio predio,303.97,287.53,0.0,0.01,16.44,8.67,4.56,3.21,,,
1420417,891/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-30,Pequeños Propietarios,BOSQUE PRESERVACION Y FORMACIONES XEROFITICAS DE ALTO VALOR ECOLOGICO,A,10,Los Lagos,61.75,7.17,Extensionista,41.2,41.2,0.0,0.0,0.0,0.0,0.0,0.0,,,
1420280,754/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-28,Pequeños Propietarios,PRODUCCION MADERERA,C,7,Maule,31.35,17.0,Consultor,211.65,181.05,0.0,0.0,30.6,16.15,8.5,5.95,,,
1258090,500/2018,2018,1248949,Primer Concurso 2018,2018-05-14,Otros Interesados,PRODUCCION NO MADERERA,B,10,Los Lagos,69.88,4.0,Otros,20.0,20.0,0.0,6.79,,,,,,,
1449822,863/2023,2023,1437526,Primer Concurso 2023 para Pequeños Propietarios Forestales y Otros Interesados.,2023-06-06,Otros Interesados,PRODUCCION NO MADERERA,B,11,Aysén,42.82,8.0,Extensionista,40.0,40.0,0.0,14.03,0.0,0.0,0.0,0.0,,,
1415228,492/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-09,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,35.05,5.1,Extensionista,50.69,50.69,0.0,0.0,0.0,0.0,0.0,0.0,,,
1439348,861/2023,2023,1437526,Primer Concurso 2023 para Pequeños Propietarios Forestales y Otros Interesados.,2023-06-07,Otros Interesados,PRODUCCION MADERERA,C,6,O'Higgins,43.78,100.0,Consultor,1360.0,1000.0,0.0,0.0,360.0,190.0,100.0,70.0,,,
1416918,512/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-14,Otros Interesados,PRODUCCION MADERERA,C,10,Los Lagos,42.42,4.0,Propietario que postula su propio predio,47.2,40.0,0.0,0.0,7.2,3.8,2.0,1.4,,,
1409184,039/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-30,Otros Interesados,PRODUCCION NO MADERERA,B,7,Maule,69.39,15.0,Extensionista,72.75,72.75,0.0,0.0,0.0,0.0,0.0,0.0,1,,
1228104,802/2017,2017,1216118,Primer Concurso 2017,2017-06-23,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,53.73,28.31,Consultor,119.71,119.71,0.0,0.0,,,,,No,No,0.0
1262829,999/2018,2018,1248949,Primer Concurso 2018,2018-05-28,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,50.26,9.4,Otros,64.0,64.0,0.0,3.48,,,,,,,
1412226,222/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-04-29,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,37.05,7.35,Extensionista,69.83,69.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
1193074,597/2016,2016,1183138,Primer Concurso 2016,2016-05-08,Pequeños Propietarios,PRODUCCION MADERERA,C,16,Ñuble,51.8,4.0,Otros,27.28,27.28,0.0,0.0,,,,,No,No,0.0
1216600,007/2017,2017,1216118,Primer Concurso 2017,2017-03-31,Pequeños Propietarios,PRODUCCION MADERERA,C,7,Maule,55.46,1.38,Extensionista,15.86,15.86,0.0,0.06,,,,,No,No,0.0
1292824,874/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-06-16,Pequeños Propietarios,PRODUCCION MADERERA,C,8,Biobío,31.12,32.0,Extensionista,287.0,287.0,0.0,2.6,,,,,,,
1418950,640/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-26,Otros Interesados,PRODUCCION NO MADERERA,B,14,Los Ríos,41.17,4.05,Extensionista,19.98,19.98,0.0,0.0,0.0,0.0,0.0,0.0,,,
1260897,756/2018,2018,1248949,Primer Concurso 2018,2018-05-25,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,35.03,2.0,Otros,23.0,23.0,0.0,44.61,,,,,,,
1449577,830/2023,2023,1437526,Primer Concurso 2023 para Pequeños Propietarios Forestales y Otros Interesados.,2023-06-06,Otros Interesados,PRODUCCION MADERERA,C,7,Maule,42.42,15.0,Extensionista,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1192740,578/2016,2016,1183138,Primer Concurso 2016,2016-05-06,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,53.3,9.94,Otros,104.97,104.97,0.0,0.0,,,,,No,No,0.0
1281074,101/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-03-31,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,45.7,1.2,Extensionista,13.8,13.8,0.0,0.0,,,,,1,,1.0
1417551,540/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-20,Otros Interesados,PRODUCCION MADERERA,C,8,Biobío,44.42,9.98,Extensionista,93.81,93.81,0.0,0.0,0.0,0.0,0.0,0.0,,,
1283778,286/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-05-08,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,35.6,5.76,Extensionista,66.24,66.24,0.0,0.0,,,,,1,,1.0
1263948,940/2018,2018,1248949,Primer Concurso 2018,2018-05-27,Otros Interesados,PRODUCCION MADERERA,C,7,Maule,55.26,15.0,Otros,145.35,145.35,0.0,0.0,,,,,,,
1256371,374/2018,2018,1248949,Primer Concurso 2018,2018-05-04,Pequeños Propietarios,PRODUCCION NO MADERERA,B,9,La Araucanía,64.86,1.7,Extensionista,9.78,9.78,0.0,0.34,,,,,,,
1221812,391/2017,2017,1216118,Primer Concurso 2017,2017-05-31,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,68.34,3.53,Otros,19.4,19.4,0.0,0.09,,,,,No,No,0.0
1229157,1056/2017,2017,1216118,Primer Concurso 2017,2017-06-27,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,58.73,5.6,Extensionista,56.0,56.0,0.0,0.0,,,,,No,No,0.0
1192710,592/2016,2016,1183138,Primer Concurso 2016,2016-05-07,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,49.3,4.8,Extensionista,37.3,37.3,0.0,0.0,,,,,No,No,0.0
1420614,994/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-30,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,38.87,2.82,Consultor,15.85,10.77,0.0,0.0,5.08,2.679,1.41,0.987,1,,
1186929,218/2016,2016,1183138,Primer Concurso 2016,2016-03-29,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,43.14,5.5,Extensionista,27.12,27.12,0.0,0.0,,,,,No,No,0.0
1198916,1085/2016,2016,1183138,Primer Concurso 2016,2016-05-13,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,51.2,8.1,Extensionista,33.26,33.26,0.0,0.0,,,,,No,No,0.0
1230417,998/2017,2017,1216118,Primer Concurso 2017,2017-06-27,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,54.73,21.6,Personal Fomento Conaf,159.2,159.2,0.0,0.0,,,,,No,No,0.0
1414954,389/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-05-30,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,42.42,1.2,Extensionista,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,,,
1189987,454/2016,2016,1183138,Primer Concurso 2016,2016-04-30,Otros Interesados,PRODUCCION MADERERA,C,7,Maule,65.45,10.0,Extensionista,46.5,46.5,0.0,0.0,,,,,No,No,0.0
1414084,974/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-30,Otros Interesados,PRODUCCION NO MADERERA,B,9,La Araucanía,58.03,12.18,Propietario que postula su propio predio,77.37,55.45,0.0,29.58,21.92,11.571,6.09,4.263,,,
1416244,478/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-07,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,42.42,9.27,Consultor,113.38,80.0,0.0,0.0,33.38,17.613,9.27,6.489,,,
1286776,424/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-05-30,Otros Interesados,PRODUCCION MADERERA,C,8,Biobío,43.08,4.0,Personal Fomento Conaf,31.48,31.48,0.0,0.0,,,,,,,
1193086,598/2016,2016,1183138,Primer Concurso 2016,2016-05-08,Pequeños Propietarios,PRODUCCION MADERERA,C,16,Ñuble,40.55,4.0,Otros,18.04,18.04,0.0,0.0,,,,,No,No,0.0
1265661,1123/2018,2018,1248949,Primer Concurso 2018,2018-05-28,Otros Interesados,PRODUCCION MADERERA,C,12,Magallanes,49.01,32.0,Extensionista,320.0,320.0,0.0,0.0,,,,,,,
1416366,487/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-07,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,42.42,3.08,Consultor,23.54,18.0,0.0,0.0,5.54,2.926,1.54,1.078,,,
1413539,469/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-06,Otros Interesados,PRODUCCION MADERERA,C,6,O'Higgins,42.42,11.0,Consultor,121.66,101.86,0.0,0.0,19.8,10.45,5.5,3.85,,,
1413730,310/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-05-16,Otros Interesados,PRODUCCION MADERERA,C,7,Maule,39.92,5.0,Extensionista,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1414647,356/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-05-29,Otros Interesados,PRODUCCION MADERERA,C,8,Biobío,42.42,7.7,Extensionista,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1418850,632/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-25,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,22.75,3.79,Extensionista,35.17,35.17,0.0,0.0,0.0,0.0,0.0,0.0,,,
1265319,1087/2018,2018,1248949,Primer Concurso 2018,2018-05-28,Otros Interesados,PRODUCCION NO MADERERA,B,14,Los Ríos,62.76,90.0,Extensionista,287.0,287.0,0.0,0.03,,,,,,,
1199387,1139/2016,2016,1183138,Primer Concurso 2016,2016-05-13,Otros Interesados,PRODUCCION MADERERA,C,8,Biobío,47.7,17.14,Consultor,67.19,67.19,0.0,0.0,,,,,No,No,0.0
1422387,937/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-30,Otros Interesados,PRODUCCION MADERERA,C,16,Ñuble,44.42,5.0,Extensionista,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1296472,1211/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-06-18,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,35.47,30.06,Consultor,188.48,188.48,0.0,0.0,,,,,1,,1.0
1191420,524/2016,2016,1183138,Primer Concurso 2016,2016-05-05,Pequeños Propietarios,PRODUCCION MADERERA,C,8,Biobío,40.55,1.87,Otros,3.24,3.24,0.0,0.0,,,,,No,No,0.0
1409309,050/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-03-31,Otros Interesados,PRODUCCION MADERERA,C,6,O'Higgins,49.98,9.0,Extensionista,76.11,76.11,0.0,0.0,0.0,0.0,0.0,0.0,,,
1286801,420/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-05-29,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,46.27,1.39,Extensionista,15.99,15.99,0.0,0.0,,,,,,,
1409826,099/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-03-31,Otros Interesados,PRODUCCION NO MADERERA,B,14,Los Ríos,41.17,4.2,Extensionista,21.0,21.0,0.0,0.34,0.0,0.0,0.0,0.0,,,
1416106,467/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-06,Otros Interesados,PRODUCCION MADERERA,C,5,Valparaíso,44.42,6.18,Extensionista,57.23,57.23,0.0,0.0,0.0,0.0,0.0,0.0,,,
1217799,088/2017,2017,1216118,Primer Concurso 2017,2017-04-26,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,57.09,6.13,Extensionista,70.5,70.5,0.0,0.0,,,,,No,No,0.0
1256821,410/2018,2018,1248949,Primer Concurso 2018,2018-05-07,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,59.88,15.0,Extensionista,150.0,150.0,0.0,61.76,,,,,,,
1416255,479/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-07,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,42.42,3.08,Consultor,37.58,26.5,0.0,0.0,11.08,5.852,3.08,2.156,,,
1294695,1020/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-06-17,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,44.22,5.0,Extensionista,9.9,9.9,0.0,0.0,,,,,1,,1.0
1418022,572/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-21,Otros Interesados,PRODUCCION NO MADERERA,B,7,Maule,46.17,0.73,Extensionista,3.65,3.65,0.0,0.02,0.0,0.0,0.0,0.0,,,
1222938,420/2017,2017,1216118,Primer Concurso 2017,2017-06-01,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,58.21,3.7,Extensionista,42.55,42.55,0.0,0.0,,,,,No,No,0.0
1285434,331/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-05-22,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,44.3,3.52,Extensionista,40.48,40.48,0.0,0.0,,,,,1,,1.0
1281368,122/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-04-01,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,36.0,4.0,Extensionista,24.88,24.88,0.0,0.0,,,,,1,,1.0
1414865,379/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-05-30,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,36.45,2.56,Extensionista,29.44,29.44,0.0,0.0,0.0,0.0,0.0,0.0,,,
1287000,451/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-05-31,Pequeños Propietarios,PRODUCCION MADERERA,C,11,Aysén,29.9,16.48,Extensionista,166.5,166.5,0.0,0.94,,,,,1,,1.0
1293111,898/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-06-17,Otros Interesados,PRODUCCION MADERERA,C,13,Metropolitana,39.71,4.5,Extensionista,36.54,36.54,0.0,0.0,,,,,,,
1196984,976/2016,2016,1183138,Primer Concurso 2016,2016-05-12,Otros Interesados,PRODUCCION MADERERA,C,14,Los Ríos,61.7,2.4,Otros,16.22,16.22,0.0,0.0,,,,,No,No,0.0
1284531,297/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-05-07,Pequeños Propietarios,PRODUCCION NO MADERERA,B,14,Los Ríos,51.7,5.06,Extensionista,13.64,13.64,0.0,0.0,,,,,1,,1.0
1263911,932/2018,2018,1248949,Primer Concurso 2018,2018-05-27,Pequeños Propietarios,PRODUCCION MADERERA,C,9,La Araucanía,51.86,6.0,Extensionista,52.32,52.32,0.0,0.0,,,,,,,
1252685,173/2018,2018,1248949,Primer Concurso 2018,2018-04-02,Pequeños Propietarios,PRODUCCION MADERERA,C,8,Biobío,51.86,2.1,Extensionista,19.0,19.0,0.0,0.01,,,,,,,
1190822,440/2016,2016,1183138,Primer Concurso 2016,2016-04-30,Pequeños Propietarios,PRODUCCION MADERERA,C,5,Valparaíso,44.8,6.3,Extensionista,52.11,52.11,0.0,0.0,,,,,No,No,0.0
1420136,743/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-28,Pequeños Propietarios,PRODUCCION MADERERA,C,7,Maule,42.79,1.79,Extensionista,17.27,17.27,0.0,0.0,0.0,0.0,0.0,0.0,,,
1188439,303/2016,2016,1183138,Primer Concurso 2016,2016-04-14,Pequeños Propietarios,PRODUCCION MADERERA,C,7,Maule,51.8,1.0,Extensionista,9.24,9.24,0.0,0.0,,,,,No,No,0.0
1261842,750/2018,2018,1248949,Primer Concurso 2018,2018-05-25,Otros Interesados,PRODUCCION MADERERA,C,9,La Araucanía,59.01,10.7,Otros,110.21,107.0,3.21,0.0,,,,,,,
1198715,1061/2016,2016,1183138,Primer Concurso 2016,2016-05-13,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,40.55,4.0,Extensionista,6.92,6.92,0.0,0.0,,,,,No,No,0.0
1290722,1021/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-06-17,Otros Interesados,PRODUCCION NO MADERERA,B,16,Ñuble,59.18,17.0,Consultor,85.0,85.0,0.0,65.96,,,,,,,
1189825,377/2016,2016,1183138,Primer Concurso 2016,2016-04-26,Pequeños Propietarios,PRODUCCION MADERERA,C,14,Los Ríos,57.8,2.6,Otros,17.73,17.73,0.0,0.0,,,,,No,No,0.0
1219052,134/2017,2017,1216118,Primer Concurso 2017,2017-04-29,Pequeños Propietarios,PRODUCCION MADERERA,C,10,Los Lagos,62.43,11.58,Otros,114.54,114.54,0.0,0.0,,,,,No,No,0.0
1422009,979/2022,2022,1408367,Primer Concurso 2022 para Pequeños Propietarios Forestales y Otros Interesados.,2022-06-30,Otros Interesados,PRODUCCION NO MADERERA,B,6,O'Higgins,42.17,20.0,Consultor,91.08,80.84,0.0,0.0,10.24,5.4,2.84,2.0,,,
1295818,1131/2019,2019,1279314,Primer  Concurso 2019 para Pequeños Propietarios Forestales y Otros Interesados.,2019-06-18,Otros Interesados,BOSQUE PRESERVACION Y FORMACIONES XEROFITICAS DE ALTO VALOR ECOLOGICO,A,8,Biobío,51.66,0.5,Personal Fomento Conaf,1.7,1.7,0.0,0.0,,,,,,,
