funding_id,project_id,funder_id,opportunity_id,source_label,amount,amount_unit,paid_amount,cycle,source_dataset
pf-06240,conaf-bn-1444577,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,97.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06241,conaf-bn-1443293,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,77.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06242,conaf-bn-1448130,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,1110.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06243,conaf-bn-1442136,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,34.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06244,conaf-bn-1419169,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,80.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06245,conaf-bn-1420667,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,158.7,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06246,conaf-bn-1447819,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,58.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06247,conaf-bn-1411846,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,103.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06248,conaf-bn-1447063,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,369.7,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06249,conaf-bn-1450123,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,428.7,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06250,conaf-bn-1415550,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,479.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06251,conaf-bn-1439127,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,138.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06252,conaf-bn-1529977,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,172.5,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06253,conaf-bn-1449560,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,8.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06254,conaf-bn-1444559,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,19.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06255,conaf-bn-1437844,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,122.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06256,conaf-bn-1449053,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,418.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06257,conaf-bn-1437945,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,41.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06258,conaf-bn-1451181,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,56.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06259,conaf-bn-1418287,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,47.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06260,conaf-bn-1529132,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,16.1,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06261,conaf-bn-1442779,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,12.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06262,conaf-bn-1444945,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,104.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06263,conaf-bn-1443427,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,6.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06264,conaf-bn-1411344,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,30.6,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06265,conaf-bn-1413428,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,49.7,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06266,conaf-bn-1422911,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,126.2,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06267,conaf-bn-1410753,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,27.4,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06268,conaf-bn-1223259,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,5.0,UTM,,2017,cl-conaf/cl-conaf-bn-awards
pf-06269,conaf-bn-1448972,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,49.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06270,conaf-bn-1509824,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,26.6,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06271,conaf-bn-1450231,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,14.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06272,conaf-bn-1418620,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,10.2,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06273,conaf-bn-1514090,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,2.5,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06274,conaf-bn-1513437,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,29.9,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06275,conaf-bn-1445569,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,211.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06276,conaf-bn-1516806,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,801.5,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06277,conaf-bn-1447552,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,23.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06278,conaf-bn-1450554,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,34.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06279,conaf-bn-1412241,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,51.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06280,conaf-bn-1448946,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,451.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06281,conaf-bn-1450915,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,11.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06282,conaf-bn-1420978,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,14.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06283,conaf-bn-1421695,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,13.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06284,conaf-bn-1186183,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,99.8,UTM,,2016,cl-conaf/cl-conaf-bn-awards
pf-06285,conaf-bn-1444271,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,46.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06286,conaf-bn-1448916,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,66.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06287,conaf-bn-1422947,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,93.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06288,conaf-bn-1450978,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,40.2,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06289,conaf-bn-1450241,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,33.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06290,conaf-bn-1439863,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,57.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06291,conaf-bn-1443760,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,24.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06292,conaf-bn-1414388,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,55.1,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06293,conaf-bn-1422993,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,25.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06294,conaf-bn-1183713,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,16.4,UTM,,2016,cl-conaf/cl-conaf-bn-awards
pf-06295,conaf-bn-1419245,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,60.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06296,conaf-bn-1413489,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,718.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06297,conaf-bn-1417617,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,84.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06298,conaf-bn-1438572,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,80.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06299,conaf-bn-1419088,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,15.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06300,conaf-bn-1514252,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,25.1,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06301,conaf-bn-1437724,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,20.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06302,conaf-bn-1443275,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,63.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06303,conaf-bn-1439067,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,41.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06304,conaf-bn-1448693,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,505.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06305,conaf-bn-1418804,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,489.2,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06306,conaf-bn-1442054,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,68.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06307,conaf-bn-1524246,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,13.8,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06308,conaf-bn-1440046,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,34.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06309,conaf-bn-1440873,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,13.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06310,conaf-bn-1443440,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,114.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06311,conaf-bn-1520512,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,22.6,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06312,conaf-bn-1444413,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,12.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06313,conaf-bn-1439394,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,354.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06314,conaf-bn-1442348,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,46.7,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06315,conaf-bn-1440948,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,58.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06316,conaf-bn-1508902,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,21.2,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06317,conaf-bn-1438836,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,412.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06318,conaf-bn-1444495,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,205.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06319,conaf-bn-1449103,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,129.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06320,conaf-bn-1256885,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,114.5,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06321,conaf-bn-1411733,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,449.1,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06322,conaf-bn-1438417,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,6.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06323,conaf-bn-1448977,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,99.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06324,conaf-bn-1441111,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,49.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06325,conaf-bn-1250046,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,69.0,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06326,conaf-bn-1447676,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,43.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06327,conaf-bn-1444434,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,10.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06328,conaf-bn-1410456,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,7.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06329,conaf-bn-1440354,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,158.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06330,conaf-bn-1412972,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,36.7,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06331,conaf-bn-1441347,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,6.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06332,conaf-bn-1415295,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,28.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06333,conaf-bn-1450886,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,12.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06334,conaf-bn-1445779,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,5.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06335,conaf-bn-1443573,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,61.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06336,conaf-bn-1411876,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,117.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06337,conaf-bn-1262758,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,83.5,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06338,conaf-bn-1439935,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,13.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06339,conaf-bn-1442443,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,151.7,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06340,conaf-bn-1196459,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,15.9,UTM,,2016,cl-conaf/cl-conaf-bn-awards
pf-06341,conaf-bn-1438984,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,28.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06342,conaf-bn-1438542,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,11.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06343,conaf-bn-1449442,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,220.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06344,conaf-bn-1506226,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,71.9,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06345,conaf-bn-1445769,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,15.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06346,conaf-bn-1449163,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,101.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06347,conaf-bn-1195948,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,3.7,UTM,,2016,cl-conaf/cl-conaf-bn-awards
pf-06348,conaf-bn-1418613,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,10.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06349,conaf-bn-1439847,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,27.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06350,conaf-bn-1261621,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,193.6,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06351,conaf-bn-1441919,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,129.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06352,conaf-bn-1443224,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,52.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06353,conaf-bn-1446992,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,11.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06354,conaf-bn-1259101,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,28.0,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06355,conaf-bn-1409317,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,35.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06356,conaf-bn-1448744,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,10.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06357,conaf-bn-1443388,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,6.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06358,conaf-bn-1189810,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,47.8,UTM,,2016,cl-conaf/cl-conaf-bn-awards
pf-06359,conaf-bn-1421239,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,28.7,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06360,conaf-bn-1446919,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,181.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06361,conaf-bn-1421759,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,16.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06362,conaf-bn-1415027,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,8.2,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06363,conaf-bn-1419618,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,11.1,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06364,conaf-bn-1415111,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,94.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06365,conaf-bn-1450118,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,52.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06366,conaf-bn-1439926,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,100.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06367,conaf-bn-1442044,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,40.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06368,conaf-bn-1443052,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,275.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06369,conaf-bn-1410701,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,28.2,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06370,conaf-bn-1412236,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,51.2,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06371,conaf-bn-1418392,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,197.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06372,conaf-bn-1419847,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,45.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06373,conaf-bn-1413249,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,23.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06374,conaf-bn-1485291,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,71.8,UTM,,2024,cl-conaf/cl-conaf-bn-awards
pf-06375,conaf-bn-1438532,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,17.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06376,conaf-bn-1440864,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,31.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06377,conaf-bn-1447334,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,35.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06378,conaf-bn-1449547,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,310.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06379,conaf-bn-1513547,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,65.4,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06380,conaf-bn-1443155,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,17.7,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06381,conaf-bn-1445938,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,38.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06382,conaf-bn-1441964,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,64.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06383,conaf-bn-1438696,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,51.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06384,conaf-bn-1440639,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,27.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06385,conaf-bn-1416760,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,5.6,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06386,conaf-bn-1439697,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,107.2,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06387,conaf-bn-1440228,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,170.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06388,conaf-bn-1446882,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,5.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06389,conaf-bn-1444457,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,118.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06390,conaf-bn-1447894,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,59.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06391,conaf-bn-1442159,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,23.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06392,conaf-bn-1410447,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,26.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06393,conaf-bn-1450545,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,35.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06394,conaf-bn-1410436,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,65.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06395,conaf-bn-1418749,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,5.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06396,conaf-bn-1223664,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,31.7,UTM,,2017,cl-conaf/cl-conaf-bn-awards
pf-06397,conaf-bn-1422725,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,34.6,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06398,conaf-bn-1442177,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,38.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06399,conaf-bn-1257060,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,307.9,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06400,conaf-bn-1263551,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,435.9,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06401,conaf-bn-1189997,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,16.8,UTM,,2016,cl-conaf/cl-conaf-bn-awards
pf-06402,conaf-bn-1451141,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,161.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06403,conaf-bn-1441496,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,24.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06404,conaf-bn-1412199,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,34.6,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06405,conaf-bn-1449079,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,131.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06406,conaf-bn-1408904,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,86.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06407,conaf-bn-1442923,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,29.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06408,conaf-bn-1422548,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,266.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06409,conaf-bn-1440258,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,201.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06410,conaf-bn-1443602,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,45.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06411,conaf-bn-1447729,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,8.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06412,conaf-bn-1422281,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,120.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06413,conaf-bn-1249127,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,45.2,UTM,,2018,cl-conaf/cl-conaf-bn-awards
